src,target,src_dist_r,src_dist_c,target_dist_r,target_dist_c,src_bbox_h,src_bbox_w,target_bbox_h,target_bbox_w,horiz_border_size_pxl,vert_border_size_pxl,blur_before_k,blur_before_sigma,blur_after_k,blur_after_sigma
../../../datasets/blur/imgs-with-distances/plastic-bag/10x4/14x4.jpeg,../../../datasets/blur/imgs-with-distances/plastic-bag/10x4/19x4.jpeg,14,4,19,4,240,364,120,210,"{'min': 2, 'max': 3, 'most_seen': 3}","{'min': 2, 'max': 4, 'most_seen': 3}","{'min': 4, 'max': 5, 'most_seen': 4}","{'min': 4, 'max': 6, 'most_seen': 4}",0,0,0,0,Gaussian blur did not work. Blur after: smooths it instead of blurring. Looks unnatural. Blur before also mixes colors intead of providing a good change. Far image seems to have some light reflection on the edge also
../../../datasets/blur/imgs-with-distances/plastic-bag/10x4/19x4.jpeg,../../../datasets/blur/imgs-with-distances/plastic-bag/10x4/24x4.jpeg,19,4,24,4,120,194,74,126,"{'min': 3, 'max': 3, 'most_seen': 3}","{'min': 2, 'max': 5, 'most_seen': 3}","{'min': 3, 'max': 6, 'most_seen': 3}","{'min': 4, 'max': 7, 'most_seen': 4}",0,0,0,0,"Gaussian blur seems to be a lost cause, resizing and blurring are smoothening the image a lot compared to the actual image in the distance"
../../../datasets/blur/imgs-with-distances/plastic-bag/10x4/24x4.jpeg,../../../datasets/blur/imgs-with-distances/plastic-bag/10x4/29x4.jpeg,24,4,29,4,74,126,50,90,"{'min': 2, 'max': 2, 'most_seen': 3}","{'min': 3, 'max': 5, 'most_seen': 3}","{'min': 2, 'max': 3, 'most_seen': 3}","{'min': 3, 'max': 5, 'most_seen': 3}",0,0,0,0,"These two look quite similar, it does seem that the resized version is less sharp again"
../../../datasets/blur/imgs-with-distances/plastic-bag/10x4/29x4.jpeg,../../../datasets/blur/imgs-with-distances/plastic-bag/10x4/34x4.jpeg,29,4,34,4,54,88,40,68,"{'min': 2, 'max': 4, 'most_seen': 3}","{'min': 3, 'max': 5, 'most_seen': 3}","{'min': 2, 'max': 3, 'most_seen': 3}","{'min': 3, 'max': 5, 'most_seen': 3}",0,0,0,0,"same as before, the resized area is less sharp than original. in the original, edges are more pronounced, brighter are brighter, darker are darker"
